law_id,title,url,date,language
8597,Full text,"https://www.minminas.gov.co/documents/10180/170046/Decreto+%F2nico+Reglamentario+Sector+Minas+y+Energ%92a.pdf/8f19ed1d-16a0-4a09-8213-ae612e424392(7-mar-18),https://www.minminas.gov.co/documents/10180/23517/47726-dec_0570_230318.pdf(17-apr-18)",03/09/2018,en
1435,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1435.pdf,03/09/2018,en
4372,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4372.pdf,03/09/2018,en
4355,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4355.pdf,03/09/2018,en
1812,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1812.pdf,03/09/2018,en
4335,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4335.pdf,03/09/2018,en
1444,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1444.pdf,03/09/2018,en
4334,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4334.pdf,03/09/2018,en
4330,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4330.pdf,03/09/2018,en
4326,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4326.pdf,03/09/2018,en
4325,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4325.pdf,03/09/2018,en
1805,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1805.pdf,03/09/2018,en
4324,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4324.pdf,03/09/2018,en
8262,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8262.pdf,03/09/2018,en
8543,Full text,"http://legilux.public.lu/eli/etat/leg/loi/2012/08/27/n1/jo(12-feb-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUXgeological-storage-and-env-responsibility.pdf(12-feb-18)",03/09/2018,en
4316,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4316.pdf,03/09/2018,en
4291,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4291.pdf,03/09/2018,en
4289,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4289.pdf,03/09/2018,en
4290,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4290.pdf,03/09/2018,en
8593,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8593.pdf,03/09/2018,en
4287,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4287.pdf,03/09/2018,en
4283,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4283.pdf,03/09/2018,en
1349,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1349.pdf,03/09/2018,en
8536,Full text,"http://legilux.public.lu/eli/etat/leg/loi/2016/12/23/n23/jo(12-feb-18),http://data.legilux.public.lu/file/eli-etat-leg-memorial-2016-299-fr-pdf.pdf(12-feb-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/02/LUXclimate-and-housing-package.pdf(12-feb-18)",03/09/2018,en
4278,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4278.pdf,03/09/2018,en
4277,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4277.pdf,03/09/2018,en
4332,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4332.pdf,03/09/2018,en
8590,Full text,http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/D9179.htm(7-mar-18),03/09/2018,en
4270,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4270.pdf,03/09/2018,en
4269,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4269.pdf,03/09/2018,en
1749,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1749.pdf,03/09/2018,en
8470,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8470.pdf,03/09/2018,en
8470,English translation,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8470_EN.pdf,03/09/2018,en
8565,Full text (pdf),https://www.dccae.gov.ie/en-ie/climate-action/publications/Documents/7/National%20Mitigation%20Plan%202017.pdf,6-oct-19,en
4423,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4423.pdf,03/09/2018,en
4240,http://cis-legislation.com/document.fwx?rgn=17081,http://cis-legislation.com/document.fwx?rgn=17081(28-Oct-16),06/09/2018,en
4422,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4422.pdf,03/09/2018,en
4148,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4148.pdf,03/09/2018,en
4144,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4144.pdf,03/09/2018,en
4141,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4141.pdf,03/09/2018,en
4136,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4136.pdf,03/09/2018,en
4128,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4128.pdf,03/09/2018,en
8512,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8512.pdf,03/09/2018,en
4242,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4242_EN.pdf,03/09/2018,en
4242,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4242_RUS.pdf,03/09/2018,en
4124,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4124.pdf,03/09/2018,en
4120,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4120.pdf,03/09/2018,en
4119,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4119.pdf,03/09/2018,en
4107,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4107.pdf,03/09/2018,en
4106,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4106.pdf,03/09/2018,en
4097,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4097.pdf,03/09/2018,en
4081,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4081.pdf,03/09/2018,en
4080,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4080.pdf,03/09/2018,en
8578,Full text,"http://www.pisrs.si/Pis.web/pregledPredpisa?id=ODLO1878(6-mar-18),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2018/03/2016-01-3649-p1.pdf(12-mar-18)",03/09/2018,en
4066,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4066.pdf,03/09/2018,en
4946,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4946.pdf,03/09/2018,en
8232,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8232.pdf,03/09/2018,en
4056,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4056.pdf,03/09/2018,en
4984,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4984.pdf,03/09/2018,en
2037,Full text,http://www.me.go.kr/home/file/readDownloadFile.do,,en
2037,jsessionid=REqNDEtVFxn5bsM6E1vr5aGaEMhpyoJfyLfuZwSxDJUiLQj39EsXv0ac1H4zS3Yi.meweb1vhost_servlet_engine1?fileId=137914&fileSeq=1,03/09/2018,,en
2037,Full text,http://www.me.go.kr/home/web/board/read.do?pagerOffset=0&maxPageItems=10&maxIndexPages=10&searchKey=&searchValue=&menuId=286&orgCd=&boardId=886420&boardMasterId=1&boardCategoryId=&decorator,03/09/2018,en
4054,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4054.pdf,03/09/2018,en
4945,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4945.pdf,03/09/2018,en
4042,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4042.pdf,03/09/2018,en
4931,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4931.pdf,03/09/2018,en
4019,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4019.pdf,03/09/2018,en
4018,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4018.pdf,03/09/2018,en
4930,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4930.pdf,03/09/2018,en
4928,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4928.pdf,03/09/2018,en
1650,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1650_2016.pdf,03/09/2018,en
1650,Full text,http://www.moleg.go.kr/english/korLawEng?pstSeq=54792,28-8-19,en
4925,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4925.pdf,03/09/2018,en
4005,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4005.pdf,03/09/2018,en
4002,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4002.pdf,03/09/2018,en
1717,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1717.pdf,03/09/2018,en
1702,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1702.pdf,03/09/2018,en
2074,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2074.pdf,03/09/2018,en
8119,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8119.pdf,03/09/2018,en
2073,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2073.pdf,03/09/2018,en
2071,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2071.pdf,03/09/2018,en
2072,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2072.pdf,03/09/2018,en
1346,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1346.pdf,03/09/2018,en
4323,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4323.pdf,03/09/2018,en
2069,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2069.pdf,03/09/2018,en
4924,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4924.pdf,03/09/2018,en
2066,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2066.pdf,03/09/2018,en
1344,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1344.pdf,03/09/2018,en
1345,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1345.pdf,03/09/2018,en
1343,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1343.pdf,03/09/2018,en
1339,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1339.pdf,03/09/2018,en
2061,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2061.pdf,03/09/2018,en
2060,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2060.pdf,03/09/2018,en
2058,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2058.pdf,03/09/2018,en
4266,#N/A,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4266.pdf,03/09/2018,en
2057,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2057.pdf,03/09/2018,en
1677,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1677.pdf,03/09/2018,en
1670,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1670.pdf,03/09/2018,en
1239,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1239.pdf,03/09/2018,en
1600,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1600.pdf,03/09/2018,en
2047,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2047.pdf,03/09/2018,en
2045,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2045.pdf,03/09/2018,en
4917,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4917.pdf,03/09/2018,en
2042,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2042.pdf,03/09/2018,en
4914,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4914.pdf,03/09/2018,en
1429,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1429.pdf,03/09/2018,en
2040,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2040.pdf,03/09/2018,en
2041,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2041.pdf,03/09/2018,en
2039,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2039.pdf,03/09/2018,en
8648,Full text - Japanese and English,http://www.japaneselawtranslation.go.jp/law/detail/?ft=2&yo=???&x=75&y=12&ia=03&ky=&page=1&re=02,03/09/2018,en
2036,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2036.pdf,03/09/2018,en
2035,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2035.pdf,03/09/2018,en
2034,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2034.pdf,03/09/2018,en
2030,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2030.pdf,03/09/2018,en
2031,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2031.pdf,03/09/2018,en
2031,consider removing,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2031_draftlaw.pdf,03/09/2018,en
2029,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2029.pdf,03/09/2018,en
2027,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2027.pdf,03/09/2018,en
1495,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1495.pdf,03/09/2018,en
8196,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/8196.pdf,03/09/2018,en
1676,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1676.pdf,03-sep-18,en
1676,Link to governmental page with most recent updates,https://www.miteco.gob.es/es/cambio-climatico/temas/impactos-vulnerabilidad-y-adaptacion/plan-nacional-adaptacion-cambio-climatico/default.aspx,18-sep-09,en
2023,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2023.pdf,03/09/2018,en
4986,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4986_2014.pdf,03/09/2018,en
2021,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2021.pdf,03/09/2018,en
2020,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2020.pdf,03/09/2018,en
2018,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2018.pdf,03/09/2018,en
2019,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2019.pdf,03/09/2018,en
1413,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1413.pdf,03/09/2018,en
2015,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2015.pdf,03/09/2018,en
1417,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1417.pdf,03/09/2018,en
1403,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1403.pdf,03/09/2018,en
1403,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1403_probio.pdf,03/09/2018,en
2012,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2012.pdf,03/09/2018,en
2010,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2010.pdf,03/09/2018,en
2009,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2009.pdf,03/09/2018,en
2008,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2008(2).pdf,03/09/2018,en
2008,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2008.pdf,03/09/2018,en
2007,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2007(2).pdf,03/09/2018,en
2007,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2007.pdf,03/09/2018,en
2006,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2006.pdf,03/09/2018,en
2005,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2005English.pdf,03/09/2018,en
2005,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2005Polish.pdf,03/09/2018,en
1406,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1406.pdf,03/09/2018,en
2025,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2025.pdf,03/09/2018,en
2056,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2056.pdf,03/09/2018,en
2001,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2001English.pdf,03/09/2018,en
2001,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2001Turkish.pdf,03/09/2018,en
1817,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1817.pdf,03/09/2018,en
1816,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1816.pdf,03/09/2018,en
1816,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1816_fulltextfrench.pdf,03/09/2018,en
4913,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4913.pdf,03/09/2018,en
4911,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4911.pdf,03/09/2018,en
1376,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1376.pdf,03/09/2018,en
1810,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1810.pdf,03/09/2018,en
1808,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1808.pdf,03/09/2018,en
1806,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1806.pdf,03/09/2018,en
1807,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1807.pdf,03/09/2018,en
1360,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1360.pdf,03/09/2018,en
1804,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1804.pdf,03/09/2018,en
1803,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1803English.pdf,03/09/2018,en
1803,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1803.pdf,03/09/2018,en
1802,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1802.pdf,03/09/2018,en
1798,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1798a.pdf,03/09/2018,en
1798,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1798b.pdf,03/09/2018,en
1800,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1800.pdf,03/09/2018,en
1799,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1799English.pdf,03/09/2018,en
1799,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1799.pdf,03/09/2018,en
1356,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1356.pdf,03/09/2018,en
1797,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1797.pdf,03/09/2018,en
4906,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4906.pdf,03/09/2018,en
1794,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1794English.pdf,03/09/2018,en
1794,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1794.pdf,03/09/2018,en
1801,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1801.pdf,03/09/2018,en
1792,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1792English.pdf,03/09/2018,en
1792,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1792.pdf,03/09/2018,en
1790,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1790.pdf,03/09/2018,en
1354,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1354.pdf,03/09/2018,en
1789,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1789.pdf,03/09/2018,en
1788,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1788.pdf,03/09/2018,en
1787,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1787.pdf,03/09/2018,en
1786,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1786.pdf,03/09/2018,en
1793,Full text - English,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1793English.pdf,03/09/2018,en
1793,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1793.pdf,03/09/2018,en
1783,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1783a.pdf,03/09/2018,en
1783,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1783b.pdf,03/09/2018,en
1785,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1785.pdf,03/09/2018,en
1781,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1781.pdf,03/09/2018,en
1333,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1333.pdf,03/09/2018,en
1336,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1336.pdf,03/09/2018,en
1353,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1353.pdf,03/09/2018,en
1777,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1777.pdf,03/09/2018,en
1776,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1776.pdf,03/09/2018,en
4905,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4905.pdf,03/09/2018,en
1774,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1774.pdf,03/09/2018,en
1773,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1773.pdf,03/09/2018,en
4902,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4902.pdf,03/09/2018,en
1772,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1772.pdf,03/09/2018,en
1770,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1770.pdf,03/09/2018,en
1328,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1328.pdf,03/09/2018,en
1328,Presentation,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1328_presentation.pdf,03/09/2018,en
1317,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1317.pdf,03/09/2018,en
1317,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1317b.pdf,03/09/2018,en
1767,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1767.pdf,03/09/2018,en
1767,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1767a.pdf,03/09/2018,en
1764,#N/A,http://www.iea.org/policiesandmeasures/pams/unitedkingdom/name-22451-en.php(11/09/2017),03/09/2018,en
1763,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1763.pdf,03/09/2018,en
1117,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1117.pdf,03/09/2018,en
1760,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1760.pdf,03/09/2018,en
1759,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1759.pdf,03/09/2018,en
1758,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1758.pdf,03/09/2018,en
2054,Decree (pdf),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2019/10/DS_011-2015-minam1.pdf,2-oct-19,en
2054,Strategy (pdf),http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/2019/10/ENCC-FINAL-250915-web.pdf,2-oct-19,en
4281,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4281.pdf,03/09/2018,en
1754,#N/A,"https://www.gov.uk/feed-in-tariffs(20-feb-18),https://www.ofgem.gov.uk/environmental-programmes/fit(20-feb-18)",03/09/2018,en
1752,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1752.pdf,03/09/2018,en
1750,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1750.pdf,03/09/2018,en
1264,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1264.pdf,03/09/2018,en
1748,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1748.pdf,03/09/2018,en
4901,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4901.pdf,03/09/2018,en
1744,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1744.pdf,03/09/2018,en
1742,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1742.pdf,03/09/2018,en
1740,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1740.pdf,03/09/2018,en
1741,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1741.pdf,03/09/2018,en
1739,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1739.pdf,03/09/2018,en
1737,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1737a.pdf,03/09/2018,en
1737,Full text - part 2,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1737b.pdf,03/09/2018,en
1737,Full text - part 3,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1737c.pdf,03/09/2018,en
1311,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1311.pdf,03/09/2018,en
1736,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1736.pdf,03/09/2018,en
1733,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/1733.pdf,03/09/2018,en
4900,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/4900.pdf,03/09/2018,en
2024,Full text,http://www.lse.ac.uk/GranthamInstitute/wp-content/uploads/laws/2024.pdf,03/09/2018,en
